"committee","lgno","name","term","sessionPeriod","isCoChairman","姓名+出生日期","立法院","組織名稱","職位名稱","起始","結束","地址","組織名稱+地址"
"司法委員會",162,"黃爾璇","04","5","N","黃爾璇+1936","立法院","立法院司法委員會","委員",2001-02-20,2001-06-06,"台北市中正區中山南路1號","立法院司法委員會+台北市中正區中山南路1號"
"司法委員會",196,"劉炳偉","04","5","N","劉炳偉+1952","立法院","立法院司法委員會","委員",2001-02-20,2001-06-06,"台北市中正區中山南路1號","立法院司法委員會+台北市中正區中山南路1號"
"司法委員會",198,"劉俊雄","04","5","N","劉俊雄+1951","立法院","立法院司法委員會","委員",2001-02-20,2001-06-06,"台北市中正區中山南路1號","立法院司法委員會+台北市中正區中山南路1號"
"司法委員會",200,"劉銓忠","04","5","N","劉銓忠+1942","立法院","立法院司法委員會","委員",2001-02-20,2001-06-06,"台北市中正區中山南路1號","立法院司法委員會+台北市中正區中山南路1號"
"司法委員會",206,"盧逸峰","04","5","N","盧逸峰+1962","立法院","立法院司法委員會","委員",2001-02-20,2001-06-06,"台北市中正區中山南路1號","立法院司法委員會+台北市中正區中山南路1號"
"法制委員會",10,"王金平","04","5","N","王金平+1941","立法院","立法院法制委員會","委員",2001-02-20,2001-06-06,"台北市中正區中山南路1號","立法院法制委員會+台北市中正區中山南路1號"
"法制委員會",22,"沈智慧","04","5","N","沈智慧+1957","立法院","立法院法制委員會","委員",2001-02-20,2001-06-06,"台北市中正區中山南路1號","立法院法制委員會+台北市中正區中山南路1號"
"法制委員會",32,"李慶雄","04","5","N","李慶雄+1938","立法院","立法院法制委員會","委員",2001-02-20,2001-06-06,"台北市中正區中山南路1號","立法院法制委員會+台北市中正區中山南路1號"
"法制委員會",62,"林濁水","04","5","N","林濁水+1947","立法院","立法院法制委員會","委員",2001-02-20,2001-06-06,"台北市中正區中山南路1號","立法院法制委員會+台北市中正區中山南路1號"
"法制委員會",78,"洪玉欽","04","5","N","洪玉欽+1943","立法院","立法院法制委員會","委員",2001-02-20,2001-06-06,"台北市中正區中山南路1號","立法院法制委員會+台北市中正區中山南路1號"
"法制委員會",150,"游月霞","04","5","Y","游月霞+1960","立法院","立法院法制委員會","召集委員",2001-02-20,2001-06-06,"台北市中正區中山南路1號","立法院法制委員會+台北市中正區中山南路1號"
"法制委員會",167,"楊作洲","04","5","Y","楊作洲+1929","立法院","立法院法制委員會","召集委員",2001-02-20,2001-06-06,"台北市中正區中山南路1號","立法院法制委員會+台北市中正區中山南路1號"
"法制委員會",194,"劉光華","04","5","N","劉光華+1943","立法院","立法院法制委員會","委員",2001-02-20,2001-06-06,"台北市中正區中山南路1號","立法院法制委員會+台北市中正區中山南路1號"
"法制委員會",212,"戴振耀","04","5","Y","戴振耀+1948","立法院","立法院法制委員會","召集委員",2001-02-20,2001-06-06,"台北市中正區中山南路1號","立法院法制委員會+台北市中正區中山南路1號"
"內政委員會",2,"方醫良","04","6","N","方醫良+1937","立法院","立法院內政委員會","委員",2001-09-18,2002-01-18,"台北市中正區中山南路1號","立法院內政委員會+台北市中正區中山南路1號"
"內政委員會",38,"吳清池","04","6","N","吳清池+1949","立法院","立法院內政委員會","委員",2001-09-18,2002-01-18,"台北市中正區中山南路1號","立法院內政委員會+台北市中正區中山南路1號"
"內政委員會",50,"林炳坤","04","6","Y","林炳坤+1948","立法院","立法院內政委員會","召集委員",2001-09-18,2002-01-18,"台北市中正區中山南路1號","立法院內政委員會+台北市中正區中山南路1號"
"內政委員會",87,"侯惠仙","04","6","N","侯惠仙+1958","立法院","立法院內政委員會","委員",2001-09-18,2002-01-18,"台北市中正區中山南路1號","立法院內政委員會+台北市中正區中山南路1號"
"內政委員會",90,"高揚昇","04","6","N","高揚昇+1952","立法院","立法院內政委員會","委員",2001-09-18,2002-01-18,"台北市中正區中山南路1號","立法院內政委員會+台北市中正區中山南路1號"
"內政委員會",110,"章仁香","04","6","N","章仁香+1953","立法院","立法院內政委員會","委員",2001-09-18,2002-01-18,"台北市中正區中山南路1號","立法院內政委員會+台北市中正區中山南路1號"
"內政委員會",113,"張世良","04","6","N","張世良+1942","立法院","立法院內政委員會","委員",2001-09-18,2002-01-18,"台北市中正區中山南路1號","立法院內政委員會+台北市中正區中山南路1號"
"內政委員會",117,"張俊宏","04","6","N","張俊宏+1938","立法院","立法院內政委員會","委員",2001-09-18,2002-01-18,"台北市中正區中山南路1號","立法院內政委員會+台北市中正區中山南路1號"
"內政委員會",119,"張清芳","04","6","N","張清芳+1952","立法院","立法院內政委員會","委員",2001-09-18,2002-01-18,"台北市中正區中山南路1號","立法院內政委員會+台北市中正區中山南路1號"
"內政委員會",122,"張學舜","04","6","N","張學舜+1960","立法院","立法院內政委員會","委員",2001-09-18,2002-01-18,"台北市中正區中山南路1號","立法院內政委員會+台北市中正區中山南路1號"
"內政委員會",143,"陳學聖","04","6","Y","陳學聖+1957","立法院","立法院內政委員會","召集委員",2001-09-18,2002-01-18,"台北市中正區中山南路1號","立法院內政委員會+台北市中正區中山南路1號"
"內政委員會",148,"曾華德","04","6","N","曾華德+1953","立法院","立法院內政委員會","委員",2001-09-18,2002-01-18,"台北市中正區中山南路1號","立法院內政委員會+台北市中正區中山南路1號"
"內政委員會",165,"楊仁福","04","6","N","楊仁福+1942","立法院","立法院內政委員會","委員",2001-09-18,2002-01-18,"台北市中正區中山南路1號","立法院內政委員會+台北市中正區中山南路1號"
"內政委員會",171,"葉宜津","04","6","Y","葉宜津+1960","立法院","立法院內政委員會","召集委員",2001-09-18,2002-01-18,"台北市中正區中山南路1號","立法院內政委員會+台北市中正區中山南路1號"
"內政委員會",183,"鄭朝明","04","6","N","鄭朝明+1952","立法院","立法院內政委員會","委員",2001-09-18,2002-01-18,"台北市中正區中山南路1號","立法院內政委員會+台北市中正區中山南路1號"
"內政委員會",189,"蔡家福","04","6","N","蔡家福+1956","立法院","立法院內政委員會","委員",2001-09-18,2002-01-18,"台北市中正區中山南路1號","立法院內政委員會+台北市中正區中山南路1號"
"內政委員會",196,"劉炳偉","04","6","N","劉炳偉+1952","立法院","立法院內政委員會","委員",2001-09-18,2002-01-18,"台北市中正區中山南路1號","立法院內政委員會+台北市中正區中山南路1號"
"內政委員會",201,"劉憲同","04","6","N","劉憲同+1952","立法院","立法院內政委員會","委員",2001-09-18,2002-01-18,"台北市中正區中山南路1號","立法院內政委員會+台北市中正區中山南路1號"
"內政委員會",208,"營志宏","04","6","N","營志宏+1949","立法院","立法院內政委員會","委員",2001-09-18,2002-01-18,"台北市中正區中山南路1號","立法院內政委員會+台北市中正區中山南路1號"
"經濟委員會",15,"伍澤元","04","6","N","伍澤元+1945","立法院","立法院經濟委員會","委員",2001-09-18,2002-01-18,"台北市中正區中山南路1號","立法院經濟委員會+台北市中正區中山南路1號"
"經濟委員會",19,"朱鳳芝","04","6","N","朱鳳芝+1948","立法院","立法院經濟委員會","委員",2001-09-18,2002-01-18,"台北市中正區中山南路1號","立法院經濟委員會+台北市中正區中山南路1號"
"經濟委員會",47,"林宗男","04","6","N","林宗男+1942","立法院","立法院經濟委員會","委員",2001-09-18,2002-01-18,"台北市中正區中山南路1號","立法院經濟委員會+台北市中正區中山南路1號"
"經濟委員會",60,"林源山","04","6","N","林源山+1940","立法院","立法院經濟委員會","委員",2001-09-18,2002-01-18,"台北市中正區中山南路1號","立法院經濟委員會+台北市中正區中山南路1號"
"經濟委員會",81,"洪奇昌","04","6","N","洪奇昌+1951","立法院","立法院經濟委員會","委員",2001-09-18,2002-01-18,"台北市中正區中山南路1號","立法院經濟委員會+台北市中正區中山南路1號"
"經濟委員會",88,"唐碧娥","04","6","Y","唐碧娥+1960","立法院","立法院經濟委員會","召集委員",2001-09-18,2002-01-18,"台北市中正區中山南路1號","立法院經濟委員會+台北市中正區中山南路1號"
"經濟委員會",95,"徐成焜","04","6","N","徐成焜+1947","立法院","立法院經濟委員會","委員",2001-09-18,2002-01-18,"台北市中正區中山南路1號","立法院經濟委員會+台北市中正區中山南路1號"
"經濟委員會",116,"張明雄","04","6","N","張明雄+1944","立法院","立法院經濟委員會","委員",2001-09-18,2002-01-18,"台北市中正區中山南路1號","立法院經濟委員會+台北市中正區中山南路1號"
"經濟委員會",132,"陳振雄","04","6","Y","陳振雄+1944","立法院","立法院經濟委員會","召集委員",2001-09-18,2002-01-18,"台北市中正區中山南路1號","立法院經濟委員會+台北市中正區中山南路1號"
"經濟委員會",149,"曾蔡美佐","04","6","N","曾蔡美佐+1945","立法院","立法院經濟委員會","委員",2001-09-18,2002-01-18,"台北市中正區中山南路1號","立法院經濟委員會+台北市中正區中山南路1號"
"經濟委員會",155,"彭紹瑾","04","6","N","彭紹瑾+1957","立法院","立法院經濟委員會","委員",2001-09-18,2002-01-18,"台北市中正區中山南路1號","立法院經濟委員會+台北市中正區中山南路1號"
"經濟委員會",157,"黃秀孟","04","6","N","黃秀孟+1944","立法院","立法院經濟委員會","委員",2001-09-18,2002-01-18,"台北市中正區中山南路1號","立法院經濟委員會+台北市中正區中山南路1號"
"經濟委員會",175,"廖婉汝","04","6","Y","廖婉汝+1960","立法院","立法院經濟委員會","召集委員",2001-09-18,2002-01-18,"台北市中正區中山南路1號","立法院經濟委員會+台北市中正區中山南路1號"
"經濟委員會",200,"劉銓忠","04","6","N","劉銓忠+1942","立法院","立法院經濟委員會","委員",2001-09-18,2002-01-18,"台北市中正區中山南路1號","立法院經濟委員會+台北市中正區中山南路1號"
"經濟委員會",216,"鍾紹和","04","6","N","鍾紹和+1956","立法院","立法院經濟委員會","委員",2001-09-18,2002-01-18,"台北市中正區中山南路1號","立法院經濟委員會+台北市中正區中山南路1號"
"經濟委員會",219,"蕭苑瑜","04","6","N","蕭苑瑜+1973","立法院","立法院經濟委員會","委員",2001-09-18,2002-01-18,"台北市中正區中山南路1號","立法院經濟委員會+台北市中正區中山南路1號"
"財政委員會",6,"王令麟","04","6","Y","王令麟+1955","立法院","立法院財政委員會","召集委員",2001-09-18,2002-01-18,"台北市中正區中山南路1號","立法院財政委員會+台北市中正區中山南路1號"
"財政委員會",12,"王雪峯","04","6","N","王雪峯+1964","立法院","立法院財政委員會","委員",2001-09-18,2002-01-18,"台北市中正區中山南路1號","立法院財政委員會+台北市中正區中山南路1號"
