"","title","date","content"
"898","国台办评东亚奥协决定取消2019年东亚青运会"," 时间:2018-07-25 14:06　　　来源：新华网","　　他说，台中市对这次运动会的承办权得而复失，原因是十分清楚的。根源在于民进党当局为了一己政治私利，罔顾台湾运动员、体育界以及广大台湾同胞的利益，不顾我们的一再提醒，执意纵容放任所谓“正名公投”对“奥运模式”发起挑衅。对东亚奥协决定取消台中市东亚青年运动会，民进党当局和推动所谓“公投”的“台独”势力难逃其咎。混淆视听、转移视线是无济于事的，他们要对自己的言行承担全部责任。"
"899","国台办评东亚奥协决定取消2019年东亚青运会"," 时间:2018-07-25 14:06　　　来源：新华网","　　安峰山指出，我们曾一再规劝民进党当局，不要做挑战一个中国原则、破坏两岸关系、损害台湾同胞利益、损害中华民族利益的事。然而，他们却置若罔闻。近一个时期，民进党当局阻挠限制两岸交流更加变本加厉。大陆交流团组赴台一再受到禁限，台湾民间团体、大中学生来大陆进行文化体育交流也屡遭民进党当局打压恐吓。我们愿再次奉劝民进党当局，回到以“九二共识”为基础的两岸关系和平发展道路上来，不要再为了政治私利而伤害、牺牲台湾老百姓的利益，不要继续挑动两岸同胞敌意、升高两岸对抗，不要挟洋自重、心存幻想、执迷不悟。"
"900","国台办评东亚奥协决定取消2019年东亚青运会"," 时间:2018-07-25 14:06　　　来源：新华网","　　安峰山表示，我们一贯积极支持和努力推动两岸民间体育交流，乐见台湾遵循“奥运模式”参与国际体育活动。两岸运动健儿在国际赛事上取得佳绩，都是中华儿女的荣光。两岸民间体育交流多年来保持良好发展态势，在交流合作中推动了体育运动的普及、体育精神的弘扬，也促进了两岸竞技运动水平的提高。我们将一如既往，大力支持包括体育交流在内的两岸各领域交流不断扩大、深化，为两岸关系和平发展增添正能量。"
"901","国台办评东亚奥协决定取消2019年东亚青运会"," 时间:2018-07-25 14:06　　　来源：新华网",""
"902","刘结一：深入学习习近平党建思想　全面推进对台工作系统党的建设"," 时间:2018-07-25 11:34　　　来源：中直党建网","深入学习习近平党建思想"
"903","刘结一：深入学习习近平党建思想　全面推进对台工作系统党的建设"," 时间:2018-07-25 11:34　　　来源：中直党建网","全面推进对台工作系统党的建设"
"904","刘结一：深入学习习近平党建思想　全面推进对台工作系统党的建设"," 时间:2018-07-25 11:34　　　来源：中直党建网","刘结一"
"905","刘结一：深入学习习近平党建思想　全面推进对台工作系统党的建设"," 时间:2018-07-25 11:34　　　来源：中直党建网","　　习近平党建思想是马克思主义党建学说发展的最新成果，是习近平新时代中国特色社会主义思想的重要组成部分，是新时代全面加强党的领导和党的建设的根本遵循。对台工作系统党的建设要以习近平党建思想为指导，始终坚持和加强党对对台工作的全面领导，以党的政治建设为统领，一以贯之全面从严治党，推动对台工作在新时代有新气象、新作为。"
"906","刘结一：深入学习习近平党建思想　全面推进对台工作系统党的建设"," 时间:2018-07-25 11:34　　　来源：中直党建网","　　一、旗帜鲜明讲政治，坚决维护党对对台工作的全面领导"
"907","刘结一：深入学习习近平党建思想　全面推进对台工作系统党的建设"," 时间:2018-07-25 11:34　　　来源：中直党建网","　　党的十九大报告明确指出要以党的政治建设为统领，把党的政治建设摆在首位，这是关于新时代党的建设的新论断新要求。对台工作系统必须以党的政治建设为统领，把这一根本要求落实到对台工作的各方面。"
"908","刘结一：深入学习习近平党建思想　全面推进对台工作系统党的建设"," 时间:2018-07-25 11:34　　　来源：中直党建网","　　牢牢把握“两个坚决维护”。对台工作系统主要承担着实现祖国统一的历史任务，责任重大、使命光荣，必须把坚决维护习近平总书记的核心地位、坚决维护党中央权威和集中统一领导作为最大的政治纪律和政治规矩，始终在政治立场、政治方向、政治原则、政治道路上同以习近平同志为核心的党中央保持高度一致。特别是在民进党当局不断制造事端，“台独”势力蠢蠢欲动，外部干扰因素明显增多，台海形势更加复杂严峻的情况下，必须紧紧抓住政治建设这个统领，任何时候、任何情况下都决不含糊、决不动摇，确保中央对台工作大政方针和决策部署不折不扣得到贯彻执行。"
"909","刘结一：深入学习习近平党建思想　全面推进对台工作系统党的建设"," 时间:2018-07-25 11:34　　　来源：中直党建网","　　坚持用习近平对台工作重要思想武装头脑。习近平对台工作重要思想境界高远、逻辑缜密、内涵丰富，是习近平新时代中国特色社会主义思想的重要组成部分，是开展新时代对台工作的行动指南。对台工作系统要把学习贯彻习近平对台工作重要思想作为思想建设的重中之重，坚持读原著、学原文、悟原理，准确领会把握其思想精髓和核心要义，真正做到学思用贯通、知信行统一。始终做到以习近平对台工作重要思想为指引，始终保持强大的战略定力，坚决服从党和国家工作全局安排，在严峻复杂的风险挑战面前，敢于啃硬骨头、敢于涉险滩，克难前行，推动两岸关系和平发展，推进祖国和平统一进程。"
"910","刘结一：深入学习习近平党建思想　全面推进对台工作系统党的建设"," 时间:2018-07-25 11:34　　　来源：中直党建网","　　营造风清气正的良好政治生态。良好政治生态是我们党团结带领全国各族人民进行伟大斗争、建设伟大工程、推进伟大事业、实现伟大梦想的必然要求，也是应对“四大考验”“四种危险”的有力武器。对台工作政策性强、敏感度高，面临严峻复杂形势，必须不断增强党内政治生活的政治性、时代性、原则性、战斗性。要严格遵守政治纪律和政治规矩，坚决防止“七个有之”问题发生；要紧跟台海新形势和党员干部队伍新变化，创新工作方法，及时发现和解决党内出现的问题；要用好批评和自我批评这个武器，使每个党组织都成为坚强的战斗堡垒，每名党员都成为走在前、作表率的典范。"
"911","刘结一：深入学习习近平党建思想　全面推进对台工作系统党的建设"," 时间:2018-07-25 11:34　　　来源：中直党建网","　　二、突出政治功能抓落实，全面提升对台工作系统基层党组织组织力"
"912","刘结一：深入学习习近平党建思想　全面推进对台工作系统党的建设"," 时间:2018-07-25 11:34　　　来源：中直党建网","　　党的基层组织是确保党的路线方针政策和决策部署贯彻落实的基础，党的十九大对党的基层组织建设作出了新部署、提出了新目标，明确了新定位、制定了新举措。对台工作系统基层党组织要从全局和战略高度，以提升组织力为重点，推进全面从严治党向基层延伸，让党的旗帜在每一个阵地上高高飘扬。"
"913","刘结一：深入学习习近平党建思想　全面推进对台工作系统党的建设"," 时间:2018-07-25 11:34　　　来源：中直党建网","　　全面提升组织力。基层党组织的组织力强弱直接关系到党的工作影响力、凝聚力、战斗力，也体现党员干部积极性、主动性、创造性的强弱。对台工作系统各级党组织要积极发挥党的政治优势，扎实做好思想政治工作，确保党的路线方针政策在基层落地生根，把贯彻党的对台工作路线方针政策变为党员干部的自觉行动。要针对对台工作系统实际，进一步扩大党的组织和党的工作覆盖面，特别是主管的社会组织，要切实做到“两个全覆盖”。要进一步选准配强党组织带头人，重点抓住“关键少数”。要着力解决好一些基层党组织弱化、虚化、边缘化问题，真正让基层党组织强起来。"
"914","刘结一：深入学习习近平党建思想　全面推进对台工作系统党的建设"," 时间:2018-07-25 11:34　　　来源：中直党建网","　　密切联系群众。密切联系群众是我们党的优良传统和作风，是我们党取得革命建设和改革发展胜利的力量源泉和根本保证，也对深化两岸同胞交流合作和心灵契合有重要指导意义。两岸同胞是命运与共的骨肉兄弟，是血浓于水的一家人。对台工作系统要秉持“两岸一家亲”的理念，努力为台湾民众，尤其是基层民众多做实事、多办好事，让更多的台湾同胞从分享大陆发展的机遇中获益，更多的台湾同胞参与到推动两岸关系和平发展、促进两岸交流合作的历史潮流中来。要通过逐步为台湾同胞在大陆学习、创业、就业、生活提供与大陆同胞同等待遇，增进台湾同胞福祉。"
